location,target_end_date,reference_date,target,horizon,output_type,output_type_id,value,model
Toronto,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.5,6,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.75,9,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.9,13,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.975,21,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.025,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.1,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.25,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.5,6,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.75,11,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.9,15,JHU-DMD
West,2026-05-30,2026-05-09,wk inc covid hosp,3,quantile,0.975,24,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.025,0,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.1,0,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.25,0,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.5,2,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.75,24,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.9,57,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.975,126,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.025,0,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.1,0,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.25,0,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.5,2,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.75,17,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.9,42,JHU-DMD
East,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.975,93,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.025,0,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.1,0,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.25,0,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.5,12,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.75,110,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.9,375,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.975,974,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.025,0,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.1,0,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.25,0,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.5,4,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.75,24,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.9,63,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.975,136,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.025,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.1,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.25,0,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.5,2,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.75,22,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.9,65,JHU-DMD
West,2026-05-30,2026-05-09,wk inc flu hosp,3,quantile,0.975,157,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,0,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,2,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,4,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,6,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,8,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,11,JHU-DMD
Central,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,15,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,0,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,1,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,3,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,5,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,7,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,10,JHU-DMD
East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,13,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,0,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,0,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,0,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,1,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,2,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,3,JHU-DMD
North East,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,4,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,0,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,0,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,0,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,1,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,2,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,3,JHU-DMD
North West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,5,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,0,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,15,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,26,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,35,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,47,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,60,JHU-DMD
Ontario,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,79,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,3,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,6,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,9,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,11,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,14,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,17,JHU-DMD
Toronto,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,23,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.025,3,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.1,6,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.25,8,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.5,11,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.75,14,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.9,17,JHU-DMD
West,2026-05-30,2026-05-09,wk inc rsv hosp,3,quantile,0.975,21,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,3,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,7,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,11,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,15,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,21,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,2,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,7,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,11,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,17,JHU-DMD
East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,24,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,0,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,1,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,3,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,4,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,8,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,9,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,33,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,51,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,74,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,115,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,4,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,8,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,13,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,17,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,23,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.025,0,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.1,0,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.25,4,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.5,10,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.75,16,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.9,23,JHU-DMD
West,2026-05-23,2026-05-09,wk inc covid hosp,2,quantile,0.975,36,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,2,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,22,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,48,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,93,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,16,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,33,JHU-DMD
East,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,62,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,0,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,16,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,143,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,336,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,706,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,0,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,4,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,23,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,52,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,101,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.025,0,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.1,0,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.25,0,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.5,2,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.75,22,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.9,59,JHU-DMD
West,2026-05-23,2026-05-09,wk inc flu hosp,2,quantile,0.975,128,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,0,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,2,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,5,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,7,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,9,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,12,JHU-DMD
Central,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,16,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,0,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,2,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,4,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,6,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,9,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,11,JHU-DMD
East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,15,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,0,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,0,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,1,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,1,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,2,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,3,JHU-DMD
North East,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,5,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,0,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,0,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,0,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,1,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,2,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,3,JHU-DMD
North West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,4,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,3,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,22,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,33,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,43,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,55,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,67,JHU-DMD
Ontario,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,87,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,4,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,7,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,10,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,12,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,15,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,18,JHU-DMD
Toronto,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,22,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.025,4,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.1,8,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.25,10,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.5,13,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.75,15,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.9,18,JHU-DMD
West,2026-05-23,2026-05-09,wk inc rsv hosp,2,quantile,0.975,22,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,6,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,12,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,17,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,23,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,30,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,5,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,11,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,16,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,22,JHU-DMD
East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,28,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,0,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,2,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,4,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,6,JHU-DMD
North East,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,9,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,18,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,45,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,70,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,100,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,144,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,6,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,11,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,16,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,21,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,27,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.025,0,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.1,0,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.25,5,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.5,13,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.75,20,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.9,28,JHU-DMD
West,2026-05-16,2026-05-09,wk inc covid hosp,1,quantile,0.975,39,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,0,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,2,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,27,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,53,JHU-DMD
Central,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,99,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,0,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,1,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,15,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,38,JHU-DMD
East,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,66,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,0,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,20,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,133,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,289,JHU-DMD
Ontario,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,568,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.1,0,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.25,0,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.5,3,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.75,22,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.9,51,JHU-DMD
Toronto,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.975,96,JHU-DMD
West,2026-05-16,2026-05-09,wk inc flu hosp,1,quantile,0.025,0,JHU-DMD
